id,x,y,deg
008_2,s0.55731016595412474768,s0.32684213127092265339,s203.62939001030986219121
008_3,s-0.24955603980526727681,s-0.41108463456842736505,s51.76729252816653570335
008_4,s0.66467301096059172583,s-0.85731017199854819832,s113.62941171470777135255
008_5,s0.20659232940777730314,s0.25526882240431925108,s113.62955756492340242403
008_6,s0.24956197421305933992,s-0.18891101915547539591,s231.76727392465966204327
008_7,s-0.66466899460417716572,s0.25730598592581577222,s293.62948532351174435462
009_0,s-0.21820906674369500156,s0.13134853469558158134,s249.88495929130431250087
009_1,s-0.56174030789357198845,s-0.08585002526744571483,s204.79369348033333153580
009_2,s0.18717026642908998757,s0.36677494970193597057,s293.62937810677271954773
009_3,s0.39111988455999369130,s-0.85919541160631618393,s113.62937803516012991167
009_4,s0.10225136912439050652,s-0.32917927572487110099,s154.94476135560921647993
009_5,s-0.54680390500785636121,s-0.96677494970193611490,s24.57243534152797792558
009_6,s-0.66714684823778558354,s0.32665197637540799303,s296.80593212216672327486
009_7,s0.64301653805164371569,s-0.45796159316221241031,s205.52987759127699973760
009_8,s0.66714684823778569456,s-0.04552191264306781199,s336.37062489379673024814
010_0,s-0.16571398810915061173,s0.06703798983323430716,s246.34587549077741641668
010_1,s0.23251539283184960438,s-0.53141033729272557640,s292.60828454699503708980
010_2,s0.18801204763954548760,s0.39546898216165549123,s290.15057294517237096443
010_3,s-0.23687010729482499416,s0.40307322183240712477,s66.34580874797268279508
010_4,s-0.64900191524404249321,s-0.98749181628380933162,s23.62936286040496725036
010_5,s-0.61439149873481024855,s-0.08876029762573009463,s21.40070201567323238123
010_6,s0.64515632381383469784,s-1.00307322183240721358,s338.60594288765128112573
010_7,s-0.20247984498167148626,s-0.53549915867822839299,s70.42162221164460333966
010_8,s0.64900191524404249321,s-0.03075013391931379070,s336.26254471002084756037
010_9,s0.15359485643127271381,s-0.87149858332832341734,s115.55897151201179440250
011_0,s-0.27602704295933949696,s0.39213619501738561368,s69.25637937268152199977
011_1,s0.27020435882777538161,s0.00720338464524171093,s27.08875457343180670478
011_2,s-0.74953327297372052129,s-0.43925433671131930424,s156.37071804047354817158
011_3,s-0.39019765426020558419,s-0.37371569443006419364,s332.09956902727623173632
011_4,s-0.36880750886247959386,s-0.92876364163994751255,s118.75004744130262679391
011_5,s-0.10785140804082539445,s-0.97647918376305953281,s293.68912140073831551490
011_6,s0.07534205139854939504,s-0.35541339226854629096,s248.22261282906333690335
011_7,s0.60431146202878749385,s-0.04971086689359428823,s206.62364351061106049201
011_8,s0.74953327297372052129,s-0.99213619501738548045,s113.68912177194431478711
011_9,s0.74926899500027444034,s0.38898007803374173852,s70.76713812994353247632
011_10,s-0.74873846896209261814,s-0.01313020887879218918,s23.69153634530619711995
012_0,s1.08449343292946998041,s0.31439193422920697074,s296.07491648880176171588
012_1,s0.71554846940514960085,s0.77521853466931212040,s296.93718256793567888963
012_2,s1.79422119233066124089,s0.21329288685626898725,s336.37062359221010865440
012_3,s0.33449161999247084553,s0.72671570419830755494,s155.28439394637601367322
012_4,s1.33602626305515581606,s1.42819873325443014167,s116.93835992451700178663
012_5,s1.39599901032195905515,s1.76385204804687223401,s296.02603544593165452170
012_6,s1.72175411830346170028,s0.96069402417017990548,s114.48727998000103411869
012_7,s0.83891729135051507082,s0.36121595196151429219,s116.07483765284102616988
012_8,s0.31209577808752136940,s1.03080947696451152851,s333.08793119355505041312
012_9,s0.36209803382831340368,s1.90258913542540919472,s153.08793162788600739077
012_10,s1.78526702157225569678,s1.28713906075157002995,s340.34572008033080692257
012_11,s0.94322187336875584762,s1.90136767769405379269,s161.12300754422273030286
013_0,s1.99416942371541217049,s1.30013326582995181191,s108.78060390454137973393
013_1,s0.35397126315199939350,s1.41490461569091863225,s154.34585821506658476210
013_2,s1.87864136750384402852,s0.80255366603547428905,s199.93614477188447153821
013_3,s0.22091489122707172466,s0.43821630102297320919,s293.62964834852584772307
013_4,s1.00760339971797385772,s0.34783785476777795420,s113.62965079190848882718
013_5,s0.69327382693522865420,s1.49121426656068689631,s336.92775725252437268864
013_6,s1.03750959376575102588,s1.27723388989507258273,s286.14075047733064138811
013_7,s0.22121107371841461364,s1.90071961854301374473,s291.11279340389859271454
013_8,s1.08066154947602988123,s0.68640182858329090720,s295.74907226955912165067
013_9,s1.44081277064375901098,s0.34783436935151995639,s246.37062505292269065649
013_10,s1.99461587735572143387,s1.86245971146759647930,s114.66477940552654501971
013_11,s1.16466063705815359164,s1.89337839929278684004,s294.66477791881430903231
013_12,s0.88646030651743668027,s1.06639053890030877092,s109.19218114734552216305
014_0,s1.54700783504969185955,s1.16786470132024788882,s157.35042447982573321497
014_1,s1.97014780141585577056,s0.14555906141442070956,s17.17085048961955351388
014_2,s0.31748250838239544525,s2.02675395893542953374,s156.37069533894873529789
014_3,s0.93410740343534803820,s1.25094216191414231432,s202.30173635738998427769
014_4,s1.34324401994360242973,s0.16285223912928595280,s331.12738464978588126542
014_5,s0.40410162152906947686,s0.94021345202562889298,s241.12640157698555753996
014_6,s0.68475901570436725763,s1.82699915700695680876,s301.08503780158685003698
014_7,s1.50799828220498288722,s1.91845029552252177574,s293.24223929462232263177
014_8,s0.62619429358583833523,s1.52189938019729043006,s128.12107705067080587469
014_9,s1.00053428856923964929,s0.26617828547518318505,s61.12604905463838633750
014_10,s1.09503755209753483868,s1.62220523003619554459,s256.08516456331517474609
014_11,s1.98389138550291721508,s1.49945989467340790036,s336.37061781997471143768
014_12,s1.97932960049781581091,s1.07366739587481974105,s201.69041107942160806488
014_13,s0.31748227795565520104,s0.14561917317469047495,s23.62937770146050553421
015_0,s0.50167041704171888572,s-0.11091322027986280641,s48.68618729812121870282
015_1,s0.96680580222982437366,s-1.16736262924755718196,s113.96591469513374761391
015_2,s-0.87179907800753464464,s-0.64870977210497038357,s156.36966279164516890887
015_3,s0.97920317551585023264,s0.56928225580400559913,s113.62933719557418044133
015_4,s-0.44831644367114159566,s0.20942603670064430244,s328.62954196216696800548
015_5,s-0.72018453648167368719,s-1.17182629829429418855,s246.37061516070161815151
015_6,s0.10842554985257882305,s0.57182629829429409973,s293.62934710007107241836
015_7,s-0.31295405728770109288,s-0.70001838989154285819,s200.73880959362671205781
015_8,s0.87184025411630328151,s0.08570505552615019507,s203.62919730623502800881
015_9,s0.53971107328647827117,s-0.41485711265198138564,s234.68446057304143437250
015_10,s0.18061360297710501999,s-1.08001340895422281996,s293.97869266988845993183
015_11,s0.10718688546803051276,s-0.56107110166080109703,s9.18544801426172874415
015_12,s-0.28721481111945329490,s-0.17728577972270309626,s107.55801562586886177542
015_13,s-0.77662015793521699258,s0.17499748597753930768,s148.68059851886073374772
015_14,s-0.97920317551585034366,s0.53882534105365231802,s293.79689805024133875122
016_0,s1.00980647847492877034,s-0.01383493923338328935,s67.92031521601694521451
016_1,s0.13328601251130689498,s0.60131943234214002558,s246.92305554558834046475
016_2,s-0.10005262515076740470,s-0.64981126465288296945,s67.91909488519422666286
016_3,s1.00994357082314789587,s-1.20140466461796568964,s66.88624719941066132378
016_4,s1.00918274078388647830,s-0.55710273331536597219,s67.91706937868593740859
016_5,s1.00991449510137831780,s0.60128396101418168929,s66.91253592184779108720
016_6,s-1.00981057878193358768,s-0.58624668537517676814,s247.92005292154647122516
016_7,s0.14167418892456928869,s-0.58599978636845662106,s247.91712118825159905100
016_8,s-1.00994357082314789587,s0.60140466461796537878,s246.88581078294350845681
016_9,s-0.10964737809740129904,s0.54175324105186040136,s66.88598473802767330199
016_10,s-1.00992479332211360088,s-1.20132164125712614933,s246.93112322004071756965
016_11,s-0.14171265128531140842,s-0.01402619566827578886,s67.91389201108944462248
016_12,s-1.00920143490783087437,s-0.04290105222444069027,s247.91419946735857138265
016_13,s0.10002443030351490516,s0.04977963590601400951,s247.91855758778729068581
016_14,s-0.13329431351406409445,s-1.20134467662571209345,s66.93020811895178212581
016_15,s0.10965207122526719752,s-1.14177859592792785293,s246.88665437189445128752
017_0,s1.04360600010759618783,s-1.25173055390632570472,s55.50770243619405164281
017_1,s-0.88904698086133604473,s0.12914634734521970860,s24.34023379755421956361
017_2,s-0.49963722965955459365,s-0.17288136071399370919,s343.98750596407069224369
017_3,s0.75652783884931185110,s-0.21020538609764449767,s30.83875667010579491034
017_4,s-0.04825015707800667936,s0.74452125214758990701,s174.98694928388397329400
017_5,s-0.93655044034193335456,s-1.34452125214758999583,s23.62937207412750240110
017_6,s-0.47173250916794229326,s-0.92458248582012836359,s69.59866360890146097518
017_7,s-0.52427964721181330443,s0.62965487200896941289,s66.37062331565914519160
017_8,s0.19742964037519702969,s-1.10477781278687481326,s235.50770131018305164616
017_9,s0.52343976134380276743,s-0.47115015576741398062,s129.59251043110577938933
017_10,s-0.11218635046645088205,s-1.23715910282534102826,s113.62937338141591681051
017_11,s0.93026338724714985329,s0.21738419398224020918,s336.37060776439682285854
017_12,s-1.04360600010759596579,s-0.31199810737839811514,s249.30563825593856108753
017_13,s0.16080121758799373333,s-0.14146399000957690650,s354.98695174911460981093
017_14,s0.45526302428943282719,s0.62516785210042913334,s291.72405169220894549653
017_15,s0.92792331475448719402,s-0.71303978842728432674,s336.25676452312052333582
017_16,s-0.09251610236258878128,s-0.32023255120903987292,s174.81802061410110127326
018_0,s0.06433074549641609741,s-1.21386791516411829406,s246.37078989219207869610
018_1,s0.93779534109676920828,s0.20397018826317980800,s338.37144238989242239768
018_2,s-0.24511011906987179021,s0.58950679220558588334,s304.43516662777210513013
018_3,s-0.36094131353986991240,s0.22462782964305749722,s120.86741702103978468585
018_4,s-0.57071055119067048977,s-0.90513823655003322610,s218.11889007427589604049
018_5,s-0.55592911901971497901,s0.72123050861943305279,s66.37062116860778360206
018_6,s0.45787562945203441611,s-0.98498356804064002290,s293.29362432081734368694
018_7,s0.67695507859921599803,s-0.06423594445710240075,s78.76604654722524401222
018_8,s-0.19053699350188510464,s-0.22978972315089349343,s258.76612579718835149833
018_9,s0.41796044509777030562,s0.47963055606005250420,s118.61490737038894849320
018_10,s-0.85837156388225421821,s-0.84399273126232221554,s32.55466518711119761065
018_11,s0.54569548381524102254,s0.71732221474043822429,s291.97884641709629249817
018_12,s-0.96161119405242678759,s0.24856917389477609093,s20.78378283351446498273
018_13,s1.07556208623991000906,s-0.31172445735178239135,s117.59097177145218893202
018_14,s-0.43139390624133749919,s-0.39138806372629147967,s77.79373946747597301510
018_15,s-0.10330915887943259435,s-0.85204883577544954232,s304.92828405166005723004
018_16,s0.96689905036748036160,s-1.32123050861943314160,s336.37062714777380278974
018_17,s-1.07556208623991023110,s-1.21386842620667789738,s246.37062108238774271740
019_0,s0.76691344457600640894,s0.56420736613415689575,s238.90769999692150804549
019_1,s2.39149565209617165351,s0.87798398448353276446,s204.68205806261224211084
019_2,s2.00121275882671634250,s1.42386075412114943006,s35.87417060771926458074
019_3,s0.70846912117770122208,s0.86944491562455850087,s51.87760528556413675005
019_4,s1.40435265674274156744,s1.44756016983519941732,s359.99306819821066483200
019_5,s0.39977574210732913507,s0.36436968634435074055,s23.62754392477098264180
019_6,s1.63594051290691200329,s2.44717835558749730041,s208.42711521647430572557
019_7,s1.06467348126558469801,s1.14786150437646061739,s238.90768084471554288939
019_8,s1.25337743105208687666,s2.56067469021333193879,s154.76804170346443356721
019_9,s1.63272922261583386394,s0.45079039415304239524,s58.90768107337252956768
019_10,s0.39976650633383958855,s1.53731941707547137277,s23.62936533164352681524
019_11,s2.30985892455132990619,s1.86081736493481431083,s28.42711566181962012934
019_12,s0.60454212138746499239,s1.94018166413697912276,s336.79750274563389211835
019_13,s2.40490619412910566766,s1.29674278268200704467,s336.37058352472001843125
019_14,s0.29203782248489273954,s2.45807197829965362601,s295.10725135368369365096
019_15,s0.80763549466320860848,s1.39922479223370355150,s327.67783542884575354037
019_16,s2.06686823332427982436,s0.94566303968830600635,s67.94761227339330389441
019_17,s1.89787332724237334247,s0.49007659066467718079,s244.92945380821186063258
019_18,s2.51213049706817725948,s2.47495210029080903169,s67.16578956571822800470
020_0,s0.12875982694131254958,s1.10314554294051392347,s156.37062255363423446397
020_1,s0.17551318877857102763,s1.50206103170135252256,s27.33940297615907866202
020_2,s2.22305474638893096895,s0.66239986964645836132,s19.99950553210477011135
020_3,s2.23129306003473715236,s2.48148430783506235286,s203.62936878559008846423
020_4,s1.79604263931883179062,s2.01049012703090390630,s250.88809077321735685473
020_5,s0.73106198851657600013,s1.62523027583112145145,s35.46805332849810810103
020_6,s1.64741171700919908361,s0.73453204234074176426,s26.90370105969699920934
020_7,s1.44723484929035328683,s1.91054753849816738587,s83.59569759566569757681
020_8,s0.50568526364892840697,s1.13750998193961239124,s252.14173105952067999169
020_9,s0.02170440003908143123,s0.27830080373959686924,s249.28163890384021783575
020_10,s2.29402766296131188639,s0.28001729025978533416,s114.14140999408407139981
020_11,s1.58706222630878657220,s1.60974190663498162301,s206.90369840751802144041
020_12,s0.39390578277153426301,s0.54145428382919191801,s294.28033445354304831199
020_13,s0.89474532095842862489,s0.18414389938006098246,s332.25741649615611095214
020_14,s1.35562180142526100823,s0.28542329013652589786,s287.12124796910444501918
020_15,s0.01968922428466080010,s2.31386704919787922208,s298.43346491099714512529
020_16,s0.67930610290667625684,s2.34651808679851203721,s262.92145710402922986759
020_17,s2.20644575276029764055,s1.56738667992939939566,s199.99982891351882585695
020_18,s1.70673858800988598183,s2.37412186084846377199,s66.37072043203845339576
020_19,s0.99798731132803364385,s1.52637366221731451965,s206.90370284416712820530
021_0,s1.06069641314296991830,s-0.49182684571961582387,s336.37030856237959142163
021_1,s-0.04205549039645219839,s0.18806806086450850168,s185.56022436020623445074
021_2,s-1.11124453484520646640,s0.80598432817453824484,s204.26720943081306813838
021_3,s0.16259009662748388769,s-0.61354121484211610049,s177.58053295218053335702
021_4,s0.54761328270022990861,s0.75754670824008496499,s294.16395979248261483008
021_5,s1.08800220457977592226,s-1.02928810419691041389,s42.93849416202971269740
021_6,s-0.27093421603605860604,s-1.37651097787830956065,s246.16517575300679254724
021_7,s-1.10731570871356010954,s-0.06976990747578599994,s23.81197156127973357798
021_8,s-0.45659655929638520711,s0.39336677393875518760,s146.12721841980840054021
021_9,s0.27272822137505792206,s0.79319809623760850759,s123.50714508673149794049
021_10,s-1.16806253442436447365,s-1.40596464397256815104,s246.36939211774836167024
021_11,s0.39932226297822381866,s0.36542926409396458975,s238.38955090899173683283
021_12,s0.53380654511120462224,s-1.30922317941203680824,s357.58053280838805676467
021_13,s1.03567479318805610866,s0.36357271482915670680,s334.39923855867948532250
021_14,s0.35561261442338049088,s-0.26280398391483622555,s284.57055773231422790559
021_15,s-1.10966045472386598547,s-0.62858816514135973375,s156.37048102059304710565
021_16,s-0.29782342255721400148,s-0.84435287013148352386,s357.62971865377096492011
021_17,s-0.82630708596463386950,s-0.51940821837283945861,s315.68050211119123105163
021_18,s1.16806253442436447365,s-1.40598432817453833366,s113.62937772564009719645
021_19,s-0.65341145804234090910,s0.76437813219820571753,s293.62945252474003154930
021_20,s-0.71810756106476869576,s-0.95825063171046698240,s199.62806639561097199476
022_0,s1.23047007982396383596,s-1.42310723337229450003,s113.62941904052463826247
022_1,s0.15698369950965462838,s0.80854754949214990845,s68.21732748565500514815
022_2,s0.12793669677365820947,s-1.02885163900487097699,s308.66602426803405023747
022_3,s1.09167651480765282024,s0.42540684877261858432,s333.88931555037061116309
022_4,s-0.86537824036945765194,s-1.14711327861891376756,s338.42839774224057691754
022_5,s-0.34193316899315728818,s0.10955710825580360079,s141.09660787811205295839
022_6,s-0.24929523717336657396,s-0.33407128356735110719,s188.37942329769825278163
022_7,s0.60705187884436528911,s0.82302518595840568061,s293.59620894468235974273
022_8,s1.11548071014390748346,s0.08793920252185449815,s159.70993270618049564291
022_9,s0.86947999105291662314,s-0.92636061006711878374,s157.64352978327622167853
022_10,s0.65114058329430635208,s-0.24926311286314151161,s121.19828943626362161012
022_11,s-0.29429676586317365938,s-1.33657042483739885164,s19.11532924617365836184
022_12,s0.01468295406951271830,s-0.14691123523573820786,s301.19795544706767032039
022_13,s0.25628043059348920574,s0.50814126232825251872,s248.59675985321331381783
022_14,s1.11982475617128796053,s-0.81300995144678411819,s337.65478049899525103683
022_15,s-1.10135324641672149859,s0.32115930505144990592,s21.32237263006864225190
022_16,s0.32711647989807113301,s-1.42310687741707275755,s113.62948109512244343478
022_17,s-0.71083816118443621246,s0.82310761867233117606,s66.37056731326492808876
022_18,s-1.13894121502277911873,s-0.27459172815932769707,s319.02005859227756445762
022_19,s-0.58772975451502285082,s0.60551971605176735380,s246.37045807630738636362
022_20,s-1.12310802397163800315,s-0.57084000535090961836,s156.37065675558775978971
022_21,s-1.23047007982396383596,s-1.42310761867233126488,s246.37062998066267027752
023_0,s1.78839020525771119630,s0.21390315685751667973,s55.60410889560628078243
023_1,s1.88145430859364126697,s1.42319883164916571872,s283.46038708883247636550
023_2,s1.02825926369790376924,s1.66905865421510801738,s30.73576031984214296244
023_3,s1.59701331577056171440,s1.94873738762908699229,s284.26231666722014779225
023_4,s1.32884728035591082040,s1.60235414685598609452,s222.27149990133665369285
023_5,s2.11077919037695327376,s0.72488965503597269091,s91.96972710806913653414
023_6,s1.16788413070342667055,s1.01197511522372107784,s265.79904790195757868787
023_7,s0.69747009926410374892,s2.61908648339852900833,s218.58239908330676826154
023_8,s0.92996957299622984294,s1.23802516630705605749,s96.56909657629041987548
023_9,s0.21587297946591973985,s0.71961938954290638470,s159.15849260738522730207
023_10,s2.34063700355142900733,s1.02935503841388453772,s325.08613413819216475531
023_11,s2.58557275203080694226,s2.51903114290700713696,s114.55790063382347909737
023_12,s1.29582179219529147751,s2.63391160331386409155,s182.82901277807295059574
023_13,s0.93036709846811038727,s0.37734611399773471119,s235.57628859798481357757
023_14,s2.58668786906825776128,s1.94447623026025806503,s103.46038684212749103608
023_15,s1.71245734456927145573,s2.50488941679831622622,s294.55721685261579523285
023_16,s2.47748155212053822183,s0.72800998847819931026,s203.44331726017409778251
023_17,s0.20703530886409723943,s1.57477779425754560449,s156.37060985554131775643
023_18,s0.33176598708166848972,s2.08519353687968589384,s210.73575969207570324215
023_19,s0.20703513446813720522,s2.62407793961638580171,s156.37061985746595382807
023_20,s0.85354461351040400441,s0.62648982419850873793,s52.07192240746473999025
023_21,s0.61930658577946273713,s0.24575390274685471326,s113.62938116715062619733
023_22,s2.06677153271122682199,s0.24813290325797462965,s246.18451060219953774322
024_0,s0.74910693263914840401,s0.31189420880460883012,s113.62932625777951045620
024_1,s1.77181063298151353358,s0.20322918341471019055,s332.40587448727688979488
024_2,s2.64309469745144909325,s1.87591629540096027640,s155.38697424738779773179
024_3,s0.28625640396428952972,s1.93748012252706280911,s214.98795884699154612463
024_4,s2.25556019653503314615,s2.12946743466524734956,s83.04845875840629787490
024_5,s2.59054196268922076740,s2.12135718249387261736,s335.38545393998464305696
024_6,s0.32764272675220285080,s0.77586287922022245667,s159.63879684297862127096
024_7,s2.23181388717701789659,s2.62461582102481560952,s294.23701236916900825236
024_8,s1.95336139745604997486,s2.65687749381138083038,s124.76892659796652651494
024_9,s1.10212380443038648892,s2.49680638005200128404,s304.76899254920778048472
024_10,s0.75637144679138090808,s0.72652293300680481636,s350.17011350632049015985
024_11,s0.80639613511843688531,s2.24288005292161463089,s173.81452473450343632067
024_12,s2.64063832016496347066,s0.99722290855207362803,s336.37034047394161007105
024_13,s1.28602439125420087151,s1.08124474354462885017,s31.18547722506923136621
024_14,s0.45823444866937440567,s1.08137054666295373551,s34.98795810840454123536
024_15,s2.74926379088482608637,s0.36237897784923667199,s117.63928228058350100582
024_16,s0.79281261545613257447,s2.62579804068388256155,s69.21760836743364109225
024_17,s1.77767917430438848747,s1.02896031971750545608,s152.40587527466510664453
024_18,s2.02995427032382513843,s1.13968521258288091325,s335.86732869330739958968
024_19,s1.18643330432058324853,s0.19378758149090052898,s357.95756135036458545073
024_20,s1.51672920695926349843,s1.46535723817086194209,s293.35644260823374906977
024_21,s1.17827712757184954739,s1.96809627529802511070,s269.75962130203532751693
024_22,s0.32016618878432656636,s2.22009956456499413235,s23.62938226084980186670
024_23,s2.42304619704605128661,s0.87411505585254256623,s156.36928518872670679229
025_0,s0.77742165808762042634,s0.72000168641955786253,s63.96865916361176829241
025_1,s2.81803837863057937696,s2.08273592522250972081,s36.12950580954530721556
025_2,s0.40795672776108810043,s1.21131280434517885070,s18.78250903301698571113
025_3,s0.83716124108933365200,s0.38547546718506042751,s243.59477348686704090142
025_4,s2.78806431232448082014,s1.79900766040259996181,s203.63296472418846860819
025_5,s1.56472885625271573851,s2.32601245300880155042,s262.83058249831191233170
025_6,s2.27655651648421297750,s2.00043192662858215769,s151.30860812183789221308
025_7,s1.68013046401651799933,s1.16375301356603189085,s166.61578552817960030552
025_8,s1.64601433103760985688,s2.75923034540648703938,s66.37053669269629097016
025_9,s1.58846496219043187281,s1.45639132281788019618,s331.30972143142741970223
025_10,s0.77341859401520196560,s1.69697950201081715349,s61.28902354131189156305
025_11,s0.38819261653971987025,s0.24327604029582106104,s19.65204965974918493998
025_12,s0.78423334651083198565,s2.74309953834629105529,s65.10330044548393857440
025_13,s1.25790633056719736160,s2.52047894543368133924,s112.09607529566261518994
025_14,s1.13446029699431694127,s0.91946778811264873177,s202.16999070643754521370
025_15,s2.75856399306844402020,s0.67804325644991880750,s2.65790247375833876831
025_16,s0.37923399034925181494,s2.26068366858065772362,s23.62938278671329328517
025_17,s1.39584179123385210275,s1.92744222243646268211,s69.31596251769967409473
025_18,s2.27374533505162457203,s0.96547253579692449144,s169.97815728255818612524
025_19,s1.97781111766932249374,s2.76719632593174891255,s221.28458686647823583371
025_20,s2.89547248525052181023,s2.75923223554297569748,s66.37062225198886267208
025_21,s1.78137188239403831957,s0.24012627795643123885,s349.35946584150167382177
025_22,s2.74735502368549555641,s0.35035538003071248214,s113.62937754253219679867
025_23,s2.49655870165216375867,s1.44179138456895694631,s111.66924514242846555589
025_24,s1.20169756920731862770,s1.42725993385153970827,s121.84331991461080235695
026_0,s-0.38212102474571035815,s1.03918710392462010361,s218.16748994352019508369
026_1,s0.40545199052030750364,s0.38166803372875596212,s36.02480636732474295059
026_2,s1.08654551779135633005,s-1.05451606882015314071,s77.77750581620705361274
026_3,s-1.24126703314004260825,s0.56343612437231049839,s156.37062324684279701614
026_4,s1.22914348957510322080,s-0.68190857793673775866,s24.02986232168393598840
026_5,s1.23066177365253137665,s-1.64852208636299124578,s341.16658728382708432036
026_6,s-0.06980555202676867743,s0.12400111059640699096,s75.40638019402899772103
026_7,s-1.19063559368958227225,s0.94116192928450526090,s293.62959122204324557970
026_8,s0.61990339024533636092,s0.94116465449512032304,s66.37062410848329818691
026_9,s0.73524213626398848831,s-0.48642279094065560274,s110.87975651935903442791
026_10,s-0.91866856281554898356,s0.07314171305077528384,s132.41770377415264192678
026_11,s-0.82673708480678387289,s0.62265528780771917106,s255.40632175684709181951
026_12,s0.79519795010293203852,s-1.60194567415588196013,s32.50998578166490915464
026_13,s-0.88230501950769335551,s-0.38367606090208622449,s183.94365583465037161659
026_14,s1.23615309604827472434,s0.17890367855404437636,s204.02985980112634933903
026_15,s-0.16398032507687107517,s-1.54136983712255792867,s246.37056326515630644280
026_16,s0.73706528191306475151,s0.70233914203098057882,s247.08179833676649650442
026_17,s-1.24126403763237780353,s-0.73043301299637208857,s156.37041122679079308000
026_18,s-1.23057919678997862434,s-1.64852678960237675199,s341.20797962245660528424
026_19,s-0.69749491702095833823,s-1.64251929080400316252,s321.16138489268337252724
026_20,s1.24126703314004283030,s1.04852678960237666317,s203.62946379377035555081
026_21,s0.54106827235983712132,s-0.08004482407911830966,s311.19971827831795962993
026_22,s0.03903372280435452035,s-0.98008358730081568400,s215.98452496253071331012
026_23,s-0.38953749793211067676,s-0.79137662387155782717,s141.16140874652012371371
026_24,s-0.29679100549562748013,s-0.43856653170401910247,s33.21606799155307498950
026_25,s0.22793160667712461520,s-0.15910100460484272178,s152.23122097279951958626
027_0,s0.41628946820718576438,s0.94446045445861370737,s66.37062304353457875550
027_1,s1.33990598007303463035,s-1.52511664738428098786,s111.05395421075661488430
027_2,s-1.35142938091587305749,s0.94445876240799309098,s293.62950434882088757149
027_3,s1.24406718139959582281,s-0.29266485822833149255,s203.62937467937206292845
027_4,s1.22848204068243438414,s0.12481674305291270977,s335.14653012661904085689
027_5,s-0.65148967376561772724,s0.91667334255115207053,s264.59217619774369723018
027_6,s0.48268744427665666308,s-1.54003685968771231174,s112.09690871114105448214
027_7,s0.46296436487928666059,s-0.92763351797632709328,s111.36405271074147549371
027_8,s0.06479393110265757594,s-0.23933654852021229997,s51.07840869841260200701
027_9,s0.89913441004758887232,s0.06618639967390310686,s106.85911657184362866246
027_10,s-0.71372607565839729649,s-1.17768808389697898775,s7.32902081732777332945
027_11,s-1.20497248843473547808,s-0.03443287748667398646,s153.27641724340412565653
027_12,s0.80275948427569765453,s-0.75351423931675154400,s250.64070907130428622622
027_13,s-0.03239774879724062473,s-0.56958148128296126611,s154.72153822274242429557
027_14,s-0.76102571383393913251,s-0.07384143713853738578,s1.29898801219354709247
027_15,s0.52330727919945096982,s0.31926653539313210040,s59.18928255752729228334
027_16,s-1.26544869361058043289,s0.25118345526617569252,s328.76716807108971352136
027_17,s-0.39146015358153229968,s0.52984845126011559380,s231.07844300777981061401
027_18,s-0.70068540169774484738,s-1.51176338893151029907,s116.14333660643615075969
027_19,s-0.55109695131870084506,s-0.27591104395806687055,s187.32896698628871945402
