id,x,y,deg
007_2,s6.2343152308852268e-01,s1.8742974931868570e-01,s6.5196501840045968e+01
007_3,s5.1578989227232408e-01,s-9.1114838153273470e-01,s3.3637062226934336e+02
007_4,s-3.6770719930728740e-01,s3.1114838103348202e-01,s2.0781661725936607e+02
007_5,s-1.2530084246007830e-01,s-4.8312510475598841e-01,s2.1352151563505279e+02
007_6,s-4.6334416179488525e-01,s-4.2804069301798792e-01,s2.7816617259366108e+01
008_0,s-2.4956221975124021e-01,s-4.1109156939177288e-01,s5.1766737817650430e+01
008_1,s6.6466754289041940e-01,s-8.5730535429618004e-01,s1.1362937778578930e+02
008_2,s-6.6466754286029062e-01,s2.5730535537051591e-01,s2.9362937773063754e+02
008_3,s5.5730535519554891e-01,s3.2683689340179872e-01,s2.0362937773065673e+02
008_4,s2.4956221984078183e-01,s-1.8890842992026308e-01,s2.3176673780277858e+02
008_5,s-2.0658887534307360e-01,s-8.5526210149168613e-01,s2.9362937778578930e+02
008_6,s2.0658887514113797e-01,s2.5526210148701212e-01,s1.1362937773063754e+02
008_7,s-5.5730535517644519e-01,s-9.2683689330982399e-01,s2.3629377730656589e+01
009_0,s1.7587970264633093e+00,s-3.3940738216622540e-01,s3.3635343478208074e+02
009_1,s1.3169528716475727e+00,s1.2067018505149085e-01,s2.8935813944953759e+02
009_2,s4.5342001916677699e-01,s9.0506246381414512e-01,s2.9980214925986996e+02
009_3,s1.7445729456653107e+00,s5.7758284933433279e-01,s3.3523564864946695e+02
009_4,s8.8722721060560206e-01,s7.2204221681809300e-01,s2.4621897735666732e+02
009_5,s1.2697435301349953e+00,s9.7599805583867949e-01,s2.9043455291900267e+02
009_6,s5.4362759527754922e-01,s-3.3940452534820009e-01,s2.3629415311435896e+01
009_7,s9.2747458312122666e-01,s-1.4787075685714474e-01,s2.4184459521144140e+02
009_8,s8.5268287526456221e-01,s1.6539122292888586e-01,s5.1918927398410347e+01
010_0,s1.8801237567800649e-01,s3.9546833939578835e-01,s2.9015041779911604e+02
010_1,s6.4515619925415757e-01,s-1.0030732523550265e+00,s3.3860591097386640e+02
010_2,s-6.1439179133018362e-01,s-8.8759762272741127e-02,s2.1400632362450754e+01
010_3,s2.3251489081376905e-01,s-5.3141042190848220e-01,s2.9260822785446442e+02
010_4,s-2.0247997945108892e-01,s-5.3549806527492039e-01,s7.0421633109817293e+01
010_5,s-6.4900173297069641e-01,s-9.8749067544379665e-01,s2.3629389297096395e+01
010_6,s-2.3686986620778372e-01,s4.0307325286471785e-01,s6.6345835753348240e+01
010_7,s6.4900186925427239e-01,s-3.0750297137427430e-02,s3.3626254329821290e+02
010_8,s1.5359409843799229e-01,s-8.7149887250588354e-01,s1.1555894841265074e+02
010_9,s-1.6571382064206996e-01,s6.7037408495193879e-02,s2.4634591013613152e+02
011_0,s-6.8036730701174519e-01,s2.6671472414683800e-01,s2.4022076483662492e+01
011_1,s8.1135701220921819e-01,s6.6470956177202611e-01,s7.1918763803192689e+01
011_2,s6.6107093964063668e-01,s2.4863531590672780e-01,s2.0703975875430751e+02
011_3,s3.2427212007991246e-01,s3.0548555227779800e-01,s3.0125842130354382e+01
011_4,s8.1146588987110524e-01,s-7.1265863333819379e-01,s1.1363381143244814e+02
011_5,s1.4751966447791565e-01,s-8.1024952969316930e-02,s2.4917011314851328e+02
011_6,s-4.4078928160478786e-02,s-6.9426797731508305e-01,s2.9363381144320306e+02
011_7,s-2.6856248669675481e-01,s-2.2335012129021173e-01,s3.5404113552816335e+02
011_8,s-6.8538312667593426e-01,s-1.5695366210467790e-01,s1.5637062228022430e+02
011_9,s-3.0567332425025912e-01,s-6.4673227791459797e-01,s1.1890100058241715e+02
011_10,s-2.0089364736229298e-01,s6.5853906875333801e-01,s6.9034170524964708e+01
012_0,s-7.4568509197728594e-01,s-2.6619403326809184e-02,s3.3301409700751094e+02
012_1,s-6.9455945004176967e-01,s8.4509509623193657e-01,s1.5301409700794667e+02
012_2,s-1.1344184573362859e-01,s8.4383713890012113e-01,s1.6106658925633474e+02
012_3,s2.6556206010610577e-02,s-7.4286985411791706e-01,s2.9597623184348026e+02
012_4,s6.6382722321430010e-01,s-9.7261812985248747e-02,s1.1439142924054249e+02
012_5,s3.3861392966200082e-01,s7.0593157797632711e-01,s2.9605763262244881e+02
012_6,s-3.4275794331644360e-01,s-2.8192364546326032e-01,s2.9690144648670667e+02
012_7,s7.2766103922225123e-01,s2.2915191919350145e-01,s3.4035851304003478e+02
012_8,s7.3664098075995732e-01,s-8.4422804892998038e-01,s3.3637062226934336e+02
012_9,s-2.1893869691877377e-01,s-6.9562313317583635e-01,s1.1597623184087924e+02
012_10,s-7.2330844272305561e-01,s-3.3070259299694094e-01,s1.5530202131683689e+02
012_11,s2.7883378270365933e-01,s3.7042610468800163e-01,s1.1690144648670795e+02
013_0,s3.2074714201565729e-01,s-7.6988874879468205e-01,s2.5031034309107810e+02
013_1,s-7.6321035945624294e-01,s2.8752378091806058e-01,s1.5435808109616860e+02
013_2,s-3.6365125835632096e-02,s-4.3904934379807636e-01,s2.9535972200568079e+02
013_3,s-2.3322253885786415e-01,s-5.9819444807328974e-02,s1.0945322494145391e+02
013_4,s7.6985944899645109e-01,s-3.2233931502969959e-01,s2.0362937773065659e+02
013_5,s8.7746326427604160e-01,s7.3609293125378805e-01,s1.1466426336558648e+02
013_6,s-1.0828919016089927e-01,s-7.7729506550267935e-01,s1.1374470402263795e+02
013_7,s-8.0551647772483789e-02,s1.5234388691289402e-01,s2.8572397104318037e+02
013_8,s8.7704196986892424e-01,s1.6969956170632339e-01,s1.0857591322383347e+02
013_9,s-8.9613731030704658e-01,s-6.8952408141076427e-01,s2.9374470402263785e+02
013_10,s-4.2380929892127750e-01,s3.6416533189225603e-01,s3.3698667357694922e+02
013_11,s-8.9581802590721071e-01,s7.7406915264070664e-01,s2.9114833057950909e+02
013_12,s4.7173290392319996e-02,s7.6665622093513364e-01,s2.9466426336572118e+02
014_0,s-8.1661786837392880e-01,s4.0520796415941013e-01,s1.5637062226934384e+02
014_1,s-8.7872690173932089e-01,s-1.0800281070688893e+00,s2.4347297454409656e+02
014_2,s-9.2371580658758679e-01,s-6.0706337195629312e-01,s2.8940683432868946e+02
014_3,s-3.3686415953047966e-01,s1.2569785543532519e-02,s1.1113089237024271e+02
014_4,s7.2409881685194424e-02,s-5.0058077469213480e-01,s1.0965805277777355e+02
014_5,s-6.6309015853044367e-03,s-1.1241706892029304e+00,s6.3472974437468075e+01
014_6,s-2.3978380978647199e-01,s4.7944216717578159e-01,s6.3433542043661632e+01
014_7,s8.7826842762824742e-01,s4.7950716270224791e-01,s6.3438746351425735e+01
014_8,s9.2371580662118780e-01,s6.4983859619486923e-03,s1.0953065954767622e+02
014_9,s6.1989826564608228e-03,s5.2417068920110144e-01,s2.4343874635111692e+02
014_10,s2.3948619686305772e-01,s-1.0793757931716434e+00,s2.4342190902704098e+02
014_11,s-7.0598914415017949e-02,s-1.0036194993046402e-01,s2.8968696897692308e+02
014_12,s8.1662662603852354e-01,s-1.0053877109957252e+00,s3.3637062210981452e+02
014_13,s3.3675614452315522e-01,s-6.1286132001220239e-01,s2.9113089217986953e+02
015_0,s-2.6227952573726818e-02,s-9.6760463079615466e-01,s1.3036488053041746e+01
015_1,s6.2778870102762196e-01,s-3.5107418066577389e-01,s1.5681209901274948e+02
015_2,s-4.5105793431823954e-01,s9.2068065539952157e-03,s-1.8255010436088384e+02
015_3,s-4.9694869006917020e-01,s7.8005959615572817e-01,s-5.9142716886185880e+01
015_4,s7.8756370274569332e-02,s-7.4618616871974852e-02,s-1.6696351194695833e+02
015_5,s8.5659667206893231e-01,s3.9164519074486391e-02,s-1.5761887641306126e+02
015_6,s4.6561231200573916e-01,s9.7336331280639954e-02,s2.6293091761173624e+01
015_7,s-8.6886174179177433e-01,s9.7708781969272462e-01,s1.5637062226935157e+02
015_8,s-1.5914274129013237e-01,s2.8205497093788590e-01,s-1.8429098844528738e+01
015_9,s-4.5659094120230104e-01,s-8.5871274958575272e-01,s1.1362937775146960e+02
015_10,s3.7831565214967816e-01,s8.6237362658895544e-01,s-6.9580460947164454e+01
015_11,s-8.6844302227097436e-01,s-3.2265124202406759e-01,s1.5633789395857187e+02
015_12,s9.6693882775287188e-01,s-8.5871274985197721e-01,s1.1362937773065299e+02
015_13,s-5.5750578765816672e-01,s4.7481765780809421e-01,s1.2892223457696170e+02
015_14,s8.5171480670909039e-01,s4.6094485829252957e-01,s-2.4245429872029920e+01
016_0,s4.7124130947553572e-01,s8.9235217175512926e-01,s6.5972086349432416e+01
016_1,s-8.7360595720354584e-01,s4.8132873103459595e-01,s2.3629377730656735e+01
016_2,s9.1229261416175234e-01,s-9.4470033343861937e-01,s3.3919534964931631e+02
016_3,s8.9591158250365610e-01,s3.7817953279464791e-03,s3.3903513204086408e+02
016_4,s-5.1339479338474470e-01,s1.2185060437105406e-01,s3.3218060527221485e+02
016_5,s-3.3729746197585525e-01,s-2.7513192690538968e-01,s1.1164751020292562e+02
016_6,s8.9671607049043078e-01,s1.0070566382709027e+00,s1.6832218647516876e+02
016_7,s1.2348696004764161e-01,s-4.9529764602970222e-01,s1.4225539673224947e+01
016_8,s3.5171071509830376e-01,s6.0370550915387110e-03,s3.3695396146369342e+02
016_9,s1.1380874198339606e-01,s3.9281375834794868e-01,s2.2095317533720237e+01
016_10,s5.0631609108977926e-01,s-4.7210584898948399e-01,s2.9358832674537757e+02
016_11,s-4.0294245373922066e-01,s8.9065454459342130e-01,s6.9317394836084773e+01
016_12,s-1.0745923904792747e-01,s-8.9486595795973245e-01,s6.6379865593420718e+01
016_13,s1.5403482604325860e-01,s-8.4594473516617696e-01,s2.4247646817649803e+02
016_14,s-9.8096814487140227e-01,s-8.9497996918824718e-01,s2.4637062226933097e+02
016_15,s-8.6986643614435655e-01,s5.6916869782450363e-02,s1.5607796050396630e+02
017_0,s-9.3655027445747474e-01,s-1.3445211306496549e+00,s2.3629377730655744e+01
017_1,s1.9742947850789408e-01,s-1.1047774756890307e+00,s2.3550768672827752e+02
017_2,s5.2343951526002486e-01,s-4.7115020388278611e-01,s1.2959247411975286e+02
017_3,s9.3026341227292630e-01,s2.1738394079942000e-01,s3.3637062226935114e+02
017_4,s-5.2427947375150175e-01,s6.2965474376457686e-01,s6.6370622269340984e+01
017_5,s1.6080164842064931e-01,s-1.4146376926687479e-01,s3.5498693183469123e+02
017_6,s-4.8249741088562809e-02,s7.4452113065443326e-01,s1.7498693183469214e+02
017_7,s-1.1218618918339027e-01,s-1.2371589422532563e+00,s1.1362937743963911e+02
017_8,s-4.9963745780169244e-01,s-1.7288111726138908e-01,s3.4398745455687384e+02
017_9,s-4.7173251089675994e-01,s-9.2458251358479948e-01,s6.9598725175637355e+01
017_10,s-1.0436058704889781e+00,s-3.1199793482687677e-01,s2.4930563356607931e+02
017_11,s7.5652783617684216e-01,s-2.1020562542234791e-01,s3.0838758713163578e+01
017_12,s1.0436058704721591e+00,s-1.2517305964807379e+00,s5.5507686728276873e+01
017_13,s9.2556921992737839e-01,s-7.1309865524037452e-01,s3.3600314016760342e+02
017_14,s-8.8893866004364930e-01,s1.2928136644823937e-01,s2.4276157109673569e+01
017_15,s-9.2516339652397722e-02,s-3.2023218736525982e-01,s1.7481799635729024e+02
017_16,s4.5526374243274925e-01,s6.2516744245864508e-01,s2.9172390945775595e+02
018_0,s-3.6089805756478321e-01,s2.2462478226777494e-01,s1.2086300609505288e+02
018_1,s-9.6162322156413915e-01,s2.4858987077869321e-01,s2.0780349410164590e+01
018_2,s-4.3119618417674072e-01,s-3.9111590132741569e-01,s7.7821345242545846e+01
018_3,s4.5787549533753313e-01,s-9.8498443136859004e-01,s2.9329343385568018e+02
018_4,s1.0755619360751865e+00,s-3.1172401521096493e-01,s1.1759103247582171e+02
018_5,s-1.9053713251793772e-01,s-2.2978963180740647e-01,s2.5876608481569627e+02
018_6,s-2.4510987261174794e-01,s5.8950676032237781e-01,s3.0443517126193098e+02
018_7,s9.6689888443044414e-01,s-1.3212304102523482e+00,s3.3637062226934330e+02
018_8,s-5.5592894768767098e-01,s7.2123041025557633e-01,s6.6370622269342959e+01
018_9,s8.9260204090924988e-01,s1.9545555372191190e-01,s-4.7095506127014605e+03
018_10,s-5.7071046356887112e-01,s-9.0513781730414122e-01,s2.1811886274646335e+02
018_11,s4.1796072360388942e-01,s4.7963075730887217e-01,s1.1861492302111124e+02
018_12,s-1.0330890345833985e-01,s-8.5204886259256485e-01,s3.0492826158091390e+02
018_13,s5.4566399573000235e-01,s7.1730799119981914e-01,s2.9197351414354472e+02
018_14,s6.4330292678470374e-02,s-1.2138682066095650e+00,s2.4637062878728912e+02
018_15,s-1.0755619360775053e+00,s-1.2138682225685147e+00,s2.4637062226934444e+02
018_16,s6.7695457425560557e-01,s-6.4236317010392951e-02,s7.8766084815694896e+01
018_17,s-8.5805467758070975e-01,s-8.4386341785604080e-01,s3.2581597345394357e+01
019_0,s-7.9754249543361300e-01,s1.7766401999970549e-01,s3.3679736578506180e+02
019_1,s4.9577599575592413e-01,s-1.2724456957294550e+00,s2.4492829854486666e+02
019_2,s5.9912990856965387e-01,s-3.3866537476074104e-01,s3.5874368856814755e+01
019_3,s9.8940217143535225e-01,s-8.8454008411294072e-01,s2.0468272529891749e+02
019_4,s1.1100454379465976e+00,s7.1243072914667360e-01,s6.7165636113445473e+01
019_5,s2.3063521290664429e-01,s-1.3117293240399071e+00,s5.8907790612296061e+01
019_6,s-1.4870230817026353e-01,s7.9815428625400275e-01,s1.5476760686215337e+02
019_7,s2.3385977795174193e-01,s6.8465523746677548e-01,s2.0842684721154066e+02
019_8,s-6.9362200993229595e-01,s-8.9306733426976703e-01,s5.1874383506564826e+01
019_9,s-1.0023138449494069e+00,s-1.3981544428436947e+00,s2.3629127591513925e+01
019_10,s2.2694470353900979e-03,s-3.1496161765007086e-01,s3.5999176488522187e+02
019_11,s9.0777475646015537e-01,s9.8288904669929858e-02,s2.8426847211540672e+01
019_12,s-1.1100454379415861e+00,s6.9555520400537851e-01,s2.9510685601220513e+02
019_13,s-6.3518054919223244e-01,s-1.1983138660685455e+00,s2.3890779061251828e+02
019_14,s-1.0023170607963638e+00,s-2.2519882493970472e-01,s2.3629377730655694e+01
019_15,s6.6479619256528355e-01,s-8.1686710730337930e-01,s6.7946945239044368e+01
019_16,s-3.3741188496877444e-01,s-6.1465683261771009e-01,s2.3890779061229836e+02
019_17,s-5.9444987281324269e-01,s-3.6329375679638592e-01,s3.2767783069296098e+02
019_18,s1.0028216155984346e+00,s-4.6578650838045271e-01,s3.3637062226934313e+02
020_0,s-1.0568696425833308e+00,s-1.1566735990892909e+00,s2.3864558335136575e+01
020_1,s7.1584985097338005e-01,s-6.5189115264689723e-01,s-5.1950398059195649e+01
020_2,s-1.0582481103349399e+00,s5.9189106369482047e-01,s-1.5134847462318709e+02
020_3,s-2.3118141011936003e-01,s-1.0484606249615300e+00,s1.1359231059377396e+02
020_4,s1.1306335455427665e+00,s1.1673708749721803e-01,s1.2804960194080599e+02
020_5,s6.5741027821378784e-01,s-9.5789284121948248e-01,s1.2099952994168234e+02
020_6,s-5.5236403272479018e-01,s3.8028272143313141e-01,s-4.8681345598697625e+01
020_7,s-2.9424589888823738e-01,s1.0273864966186750e+00,s6.5671038092072692e+01
020_8,s-6.0296163188728957e-01,s-7.1869757817571978e-01,s7.0255090060511051e+01
020_9,s-6.1038338573335238e-02,s1.3204091306767505e-02,s-4.8359144558248808e+00
020_10,s1.0252733588833873e+00,s-1.1565909414066100e+00,s-2.3455060412471919e+01
020_11,s-9.9694544454634082e-01,s-2.6582798164454857e-01,s2.8651525376616267e+01
020_12,s-2.3859496843945055e-01,s-4.1698769359656429e-01,s3.6314406767806105e+01
020_13,s1.0254614440368459e+00,s5.6235412693950826e-01,s-2.3532296394400799e+01
020_14,s6.2558504258647965e-02,s-9.0486776711671868e-01,s-2.1352794438586327e+00
020_15,s1.6887815928527028e-01,s1.1457989758903744e+00,s-1.6809926568693373e+02
020_16,s3.6240719600980281e-01,s-2.5974652467965213e-02,s1.7786472055603156e+02
020_17,s5.9876146262853291e-01,s1.0363114315900048e+00,s-6.6370622269348033e+01
020_18,s-1.1673932684773485e+00,s1.0380481960116541e+00,s-1.1432896182049807e+02
020_19,s5.3558966301437549e-01,s1.7303572746232587e-01,s-6.6905635923049545e+00
021_0,s2.7080396353629737e+00,s2.7780000683420645e+00,s2.3833881858426199e+01
021_1,s3.0231247790553892e+00,s3.2997311474265874e+00,s6.6329218742572380e+01
021_2,s2.9082859302285442e+00,s1.9564239026379775e+00,s1.5963519998791313e+02
021_3,s1.9446140824647311e+00,s1.4961241911461756e+00,s-1.9295538647712949e+01
021_4,s1.5403771005652087e+00,s2.5731758278685972e+00,s-1.6864270266783507e+01
021_5,s7.7455341976760927e-01,s2.0077092956160545e+00,s2.3629377730662412e+01
021_6,s1.5938346594849373e+00,s1.1923243811488775e+00,s-1.1625708637187890e+02
021_7,s2.5189814647792446e+00,s2.3209631223188483e+00,s1.5779201470006302e+02
021_8,s2.3951067631877230e+00,s1.0468007941528261e+00,s-7.8827117324085858e+00
021_9,s9.1241112089370613e-01,s1.7068857589564956e+00,s1.4529902667947891e+02
021_10,s1.3704856783799495e+00,s1.5200908578675625e+00,s3.4313599575183287e+02
021_11,s7.8884649066498780e-01,s3.4077590086710567e+00,s1.6313572973319469e+02
021_12,s2.9156469795026885e+00,s1.0524617354024357e+00,s-2.3634398442319807e+01
021_13,s1.3388065021125017e+00,s2.4252917120851882e+00,s1.6313599575224185e+02
021_14,s1.9289388626004806e+00,s2.3910579200657711e+00,s1.6070446135228516e+02
021_15,s1.4106967514394892e+00,s3.4077590086711291e+00,s1.6313572973322073e+02
021_16,s2.9150686412097655e+00,s2.3754923945577215e+00,s-2.3498230036313700e+01
021_17,s2.1423649311835122e+00,s2.5364352612872194e+00,s-1.7355708218167173e+01
021_18,s9.0502575419744935e-01,s2.5567884585495158e+00,s-1.6864270266746921e+01
021_19,s2.0531103663989150e+00,s3.4076488841601233e+00,s1.6264429178184150e+02
021_20,s1.1868227159234341e+00,s1.1590631972940240e+00,s1.1362964656753670e+02
022_0,s-1.1031013103515148e+00,s-6.2885180300676646e-01,s1.5742964247735168e+02
022_1,s-1.1052508778966592e+00,s-2.0255942449121700e-01,s2.3470207324222478e+01
022_2,s-2.0343181813790864e-01,s1.1673439453196748e+00,s-1.3229862686427242e+02
022_3,s2.0422326701466231e-01,s-1.1026749626990622e+00,s1.1385671942411467e+02
022_4,s-5.5471146030819485e-01,s6.7358418300395362e-01,s-9.0293378316375367e+01
022_5,s2.1467038535440316e-01,s3.9773151332885709e-01,s1.6112296395096561e+02
022_6,s-5.4827313607919048e-01,s1.1055654025639812e+00,s6.6370623887839230e+01
022_7,s3.4747767706848831e-01,s1.1055654065143650e+00,s-6.6370622268368336e+01
022_8,s1.2785874037097136e-01,s-6.5408417881886904e-01,s-5.8269615399426023e+01
022_9,s7.2919255573175445e-01,s5.4960023713703968e-02,s1.1621754922309890e+02
022_10,s5.3470633539150203e-01,s4.8955082338030709e-01,s-6.6370622268681061e+01
022_11,s6.3848193882200055e-01,s-1.2233067733588681e+00,s-2.3687201384536563e+00
022_12,s-1.0382557191547104e+00,s7.2663062333303097e-01,s2.9015642753102753e+01
022_13,s-2.0412490961874014e-01,s-8.9989468287537266e-01,s6.7935682941704968e+01
022_14,s-6.9228346284444786e-01,s-1.1055805786323016e+00,s1.1362937770305808e+02
022_15,s1.1054439942332703e+00,s-1.1568862046985546e+00,s-2.3633600711682409e+01
022_16,s-6.7329550732123811e-01,s2.6914813748039890e-01,s7.0262319931784376e+01
022_17,s-7.8108247749676707e-01,s-2.7469023659458025e-01,s-1.1206431705830153e+02
022_18,s1.2128688102229805e+00,s1.0973953582833138e+00,s1.1362937773163250e+02
022_19,s1.0492823170455823e+00,s1.2048734423722907e-01,s-2.7406329127571848e+01
022_20,s1.1024779377657499e+00,s-1.4037805432601469e-01,s1.5763983046986837e+02
022_21,s-3.4893205713420006e-01,s1.9313514166152179e-01,s-1.5895311256994844e+02
023_0,s1.1898205800046215e+00,s2.2055645319428147e-01,s1.0346000494958589e+02
023_1,s9.4394281382550049e-01,s-6.9445660726993363e-01,s3.2508907611243916e+02
023_2,s-1.1898205773294366e+00,s-1.4913262367913183e-01,s1.5637062223275413e+02
023_3,s-1.0650812801787186e+00,s3.6128379700236130e-01,s2.1073432476551454e+02
023_4,s7.1414388851075494e-01,s-9.9914994358495102e-01,s9.1920281127390979e+01
023_5,s3.9153176967057113e-01,s-1.5099981659757018e+00,s5.5604680341069177e+01
023_6,s-4.6650260567542973e-01,s-1.3465468375087084e+00,s2.3557537983926872e+02
023_7,s6.6989166756314289e-01,s-1.4757982573797510e+00,s2.4618672774439273e+02
023_8,s1.1887049499816333e+00,s7.9511310985341455e-01,s1.1455652807007017e+02
023_9,s-3.6860164399214945e-01,s-5.4846900094843824e-02,s3.0734324765515247e+01
023_10,s-1.1809701079060935e+00,s-1.0042797397380252e+00,s1.5915828141517142e+02
023_11,s2.0015793534594578e-01,s2.2482925304831200e-01,s2.8426299459800583e+02
023_12,s-1.1898205772726596e+00,s9.0016332229490936e-01,s1.5637062222831611e+02
023_13,s1.0810556575293462e+00,s-9.9551398293825311e-01,s2.0360555646941913e+02
023_14,s-2.2895222668130299e-01,s-7.1193621541402830e-01,s2.6579652867735274e+02
023_15,s-4.6687299442367070e-01,s-4.8586723509005464e-01,s9.6569581123236375e+01
023_16,s3.1560680906081423e-01,s7.8098355108010253e-01,s2.9455652829110545e+02
023_17,s-1.0103595331561503e-01,s9.0999816629994790e-01,s1.8282911523154377e+02
023_18,s-6.8014632079206244e-02,s-1.2155825413712103e-01,s2.2227076473108059e+02
023_19,s-7.7754449820524474e-01,s-1.4781489749259333e+00,s1.1362937773063021e+02
023_20,s-6.9937933580243605e-01,s8.9525554692069753e-01,s2.1856707861354087e+02
023_21,s-5.4331901333252175e-01,s-1.0974008081342328e+00,s5.2070249894768196e+01
023_22,s4.8458951989871718e-01,s-3.0071990907659801e-01,s2.8346000494958599e+02
024_0,s-1.0222366989927922e+00,s-3.9064628206217744e-01,s3.4987931639305600e+01
024_1,s-6.8766377993794803e-01,s1.1537723225872705e+00,s6.9219667144627337e+01
024_2,s-1.1942143117661459e+00,s4.6546334917959525e-01,s2.1498793163931984e+02
024_3,s-1.9448744207283333e-01,s-3.9103270766823217e-01,s3.1179010531111000e+01
024_4,s-1.1528263747104535e+00,s-6.9615510080541521e-01,s1.5963983144816339e+02
024_5,s7.5133570340482603e-01,s1.1525895671286512e+00,s2.9423737819648341e+02
024_6,s3.6251080921577833e-02,s-6.9157337559190299e-03,s2.9336371555415354e+02
024_7,s-7.2410075472081548e-01,s-7.4549168656937326e-01,s3.5016990653522913e+02
024_8,s4.7288437722903487e-01,s1.1848492418597154e+00,s1.2476903539305204e+02
024_9,s-2.9404866277107977e-01,s-1.2782323272038112e+00,s3.5796152869322628e+02
024_10,s1.1601626349912357e+00,s-4.7389350044939355e-01,s3.3637062220431937e+02
024_11,s1.1095408812234031e+00,s6.4914604208546511e-01,s3.3538903918157723e+02
024_12,s2.9190217480876346e-01,s-1.2687727704274481e+00,s3.3242818958491512e+02
024_13,s1.2688863771577907e+00,s-1.1086096726679018e+00,s1.1772347508646406e+02
024_14,s-3.0219427222517975e-01,s4.9599177968182978e-01,s2.6972518096262712e+02
024_15,s7.7454766171130474e-01,s6.5726309709170527e-01,s8.3045878542774659e+01
024_16,s-7.3135919239537961e-01,s-1.1601184832296867e+00,s1.1362937775020720e+02
024_17,s2.9721912813438450e-01,s-4.4323112763009881e-01,s1.5242818958490963e+02
024_18,s9.4257526418641391e-01,s-5.9700214188526912e-01,s1.5637062123032982e+02
024_19,s-6.7407116889840368e-01,s7.7085850664799049e-01,s1.7381423937677567e+02
024_20,s-3.7834523655820418e-01,s1.0247881924166176e+00,s3.0476903539305209e+02
024_21,s1.1626031754080624e+00,s4.0477019474687620e-01,s1.5539287900678059e+02
024_22,s5.4951386241902156e-01,s-3.3252840578772014e-01,s3.3587644411525378e+02
024_23,s-1.1603043459700351e+00,s7.4807818953232041e-01,s2.3629403971059737e+01
025_0,s1.771755397575917268,s-0.731717298062958710,s-113.629377730650759304
025_1,s2.355958266394348133,s0.729298350896099512,s-156.365547284139552175
025_10,s0.166181813600817185,s0.664436925429997438,s-18.096237601626029345
025_11,s1.507493835286160211,s0.776924261226003887,s19.996943810547705311
025_12,s-0.038420452442552294,s0.224603926354708189,s23.631808717992353053
025_13,s1.132686107054760027,s0.571552336702723429,s-152.410130293238523791
025_14,s-0.156431529256257584,s-0.213028188585617895,s-92.151866612902423981
025_15,s2.265135247784597183,s-0.366345867125604185,s-149.040720214695141976
025_16,s0.386948082304838181,s0.191685372944211091,s-139.989684395955606533
025_17,s1.716848437605077216,s0.640266683349314247,s-160.006012090292216499
025_18,s0.373819251436215638,s1.662757435399631278,s66.370622269348331201
025_19,s1.441382975494128305,s-0.609933747142214489,s123.576389595625585116
025_2,s0.690974469047124340,s1.534454946598464264,s-55.861385055200372562
025_20,s2.356023184192673536,s1.238242341465688678,s-23.629377730644186784
025_21,s2.308141355189976096,s-0.098072245748643039,s23.634452715860540195
025_22,s1.072702927974692244,s0.927053038620539782,s54.958121122233812628
025_23,s-0.145804807206330267,s-0.731607201501925153,s246.415628258863506517
025_24,s1.431422695187222649,s1.728703755795425234,s-160.003056189435739043
025_3,s0.737648431300943708,s-0.729063318228477364,s67.459561974488906344
025_4,s-0.035501223839062575,s1.175811504045291667,s22.486724600530099138
025_5,s0.727047000059498294,s0.437627284810437445,s16.191284047454761463
